plot,file,true_species,cluster
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2048_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2049_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2050_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2051_pine.las,pine,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2052_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2053_spruce.las,spruce,4
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2054_spruce.las,spruce,4
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2055_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2056_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2057_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2058_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2059_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2060_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2061_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2062_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2063_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2064_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2065_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2066_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2067_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2068_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2069_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2070_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2071_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2072_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2073_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2074_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2075_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2076_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2077_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2078_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2079_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2080_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2081_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2082_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2083_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2084_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2085_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2086_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2087_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2088_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2089_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2090_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2091_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2092_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2093_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2094_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2095_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2096_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2097_spruce.las,spruce,2
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2098_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2099_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2100_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2101_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2102_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2103_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2104_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2105_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2106_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2107_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2108_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2109_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2110_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2111_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2112_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2113_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2114_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2115_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2116_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2117_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2118_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2119_spruce.las,spruce,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2120_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2121_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2122_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2123_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2124_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2125_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2126_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2127_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2128_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2129_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2130_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2131_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2132_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2133_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2134_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2135_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2136_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2137_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2138_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2139_birch.las,birch,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2140_spruce.las,spruce,0
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2141_pine.las,pine,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2142_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2143_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2144_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2145_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2146_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2147_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2148_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2149_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2150_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2151_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2152_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2153_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2154_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2155_aspen.las,aspen,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2156_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2157_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2158_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2159_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2160_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2161_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2162_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2163_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2164_pine.las,pine,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2165_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2166_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2167_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2168_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2169_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2170_birch.las,birch,3
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2171_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2172_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2173_birch.las,birch,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2174_spruce.las,spruce,1
summer_kostroma2025/complete_A22/А-22 Кострома_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_kostroma2025\complete_A22\А-22 Кострома_markup\id_2175_birch.las,birch,1
